wavelength_micron,total_depth_ppm,aerosols_depth_ppm,rayleigh_plus_cia_depth_ppm,molecule_H2O_depth_ppm,molecule_CO_depth_ppm,molecule_CO2_depth_ppm,molecule_CH4_depth_ppm,molecule_NH3_depth_ppm
6.241521368110990231e+00,2.804941645073715335e+03,2.757447407202966133e+03,2.620246489505460886e+03,2.802830572139068408e+03,2.322046217919775245e+03,2.322420839555314615e+03,2.748447521405495536e+03,2.748772284108108124e+03
6.247766011280060816e+00,2.788591897644673281e+03,2.757447403536423280e+03,2.620398502696401920e+03,2.772591508077608523e+03,2.322045967365841534e+03,2.322421872903104486e+03,2.743563292409941823e+03,2.744187549335664244e+03
6.254016902215655982e+00,2.777803531790359102e+03,2.757447399884516926e+03,2.620548743711987754e+03,2.751595704809873041e+03,2.322046055197906753e+03,2.322407410524646821e+03,2.750852431175229867e+03,2.738856213378470784e+03
6.260274047168676859e+00,2.785672075302464236e+03,2.757447396247185679e+03,2.620695887170460082e+03,2.758116976043047543e+03,2.322045918812899799e+03,2.322402490792054778e+03,2.744783753250954760e+03,2.761903155291714029e+03
6.266537452396248931e+00,2.796901308167693060e+03,2.757447392624377699e+03,2.620845811818040147e+03,2.789382868335168496e+03,2.322046148481003456e+03,2.322422316944690920e+03,2.749375052964153383e+03,2.745346605236411506e+03
6.272807124161806414e+00,2.796992147511035910e+03,2.757447389016028410e+03,2.620991929515836546e+03,2.788534236606653849e+03,2.322045914384851585e+03,2.322381059417409233e+03,2.741683432204719338e+03,2.745416928295584512e+03
6.279083068735026529e+00,2.787425478633458624e+03,2.757447385422083698e+03,2.621141666797163452e+03,2.779696325258698835e+03,2.322046007888921849e+03,2.322366591633776352e+03,2.738268331432276682e+03,2.739205027079935462e+03
6.285365292391837500e+00,2.793972498210205231e+03,2.757447381842486266e+03,2.621287696737648730e+03,2.785908817503013779e+03,2.322045890359356690e+03,2.322357603276006103e+03,2.741932020897721031e+03,2.745027878125823918e+03
6.291653801414451408e+00,2.793048605183660129e+03,2.757447378277176540e+03,2.621432266015656296e+03,2.782826359798944850e+03,2.322046048609355694e+03,2.322359046292425319e+03,2.747455637569197279e+03,2.717416506522729833e+03
6.297948602091397063e+00,2.782100451680663355e+03,2.757447374726099952e+03,2.621583500456041747e+03,2.748134166876285235e+03,2.322045891695063347e+03,2.322384192892099691e+03,2.763487214336107172e+03,2.741521206764851286e+03
6.304249700717476479e+00,2.777650751477531685e+03,2.757447371189199202e+03,2.621727871419103849e+03,2.752471146921528543e+03,2.322045962004491685e+03,2.322384308563407103e+03,2.748882848714287320e+03,2.735017964943500829e+03
6.310557103593776418e+00,2.773726792184709666e+03,2.757447367666414721e+03,2.621871861430548506e+03,2.751152332851148913e+03,2.322045878735068982e+03,2.322355005892135978e+03,2.747988726804743237e+03,2.713714666866291736e+03
6.316870817027705698e+00,2.793445701550637750e+03,2.757447364157693755e+03,2.622019958119908551e+03,2.790572358253504717e+03,2.322045981783983279e+03,2.322400268380917169e+03,2.738534899091109764e+03,2.730628541184001278e+03
6.323190847332971209e+00,2.778837493182484650e+03,2.757447360662979008e+03,2.622164769614107627e+03,2.755054473341352605e+03,2.322045882061931934e+03,2.322425049135717018e+03,2.745800519357535450e+03,2.735343825575434039e+03
6.329517200829613444e+00,2.786360507237711317e+03,2.757447357182215001e+03,2.622307634081684682e+03,2.766446796358477513e+03,2.322045926978877560e+03,2.322426000919019316e+03,2.749465203946252586e+03,2.742679277383769204e+03
6.335849883843988728e+00,2.804378782129928368e+03,2.757447353715343979e+03,2.622452358094083138e+03,2.802342224802844157e+03,2.322045873132861743e+03,2.322435168861981765e+03,2.743515876091519658e+03,2.726593436330261284e+03
6.342188902708794096e+00,2.849954103485500582e+03,2.757447350262313648e+03,2.622597170649724376e+03,2.849876135343178248e+03,2.322045931192402350e+03,2.322461348224921949e+03,2.758651324406159802e+03,2.737561977448933249e+03
6.348534263763021102e+00,2.819260919886281954e+03,2.757447346823066255e+03,2.622741113597367985e+03,2.818573237552054707e+03,2.322045879927666647e+03,2.322480250492422783e+03,2.749698583086487815e+03,2.716727942340963182e+03
6.354885973352025097e+00,2.798602547645552477e+03,2.757447343397547229e+03,2.622882022138797765e+03,2.796007008321633748e+03,2.322045902916502655e+03,2.322515293330195163e+03,2.752775852081059384e+03,2.720294289860688423e+03
6.361244037827539444e+00,2.792620898723180289e+03,2.757447339985705639e+03,2.623025750302418601e+03,2.776540412806232325e+03,2.322045870746143919e+03,2.322494045858580648e+03,2.756556719349203377e+03,2.738738692415522564e+03
6.367608463547620445e+00,2.827032092518252284e+03,2.757447336587481004e+03,2.623167061548709171e+03,2.826757996289360563e+03,2.322045885926716437e+03,2.322503391394729988e+03,2.749905701131937349e+03,2.709167307877349685e+03
6.373979256876697086e+00,2.829999506363527416e+03,2.757447333202821483e+03,2.623308164988374301e+03,2.829819119688273076e+03,2.322045893040114152e+03,2.322511343126442171e+03,2.752206886584129279e+03,2.705852207946972158e+03
6.380356424185564812e+00,2.792949726727023972e+03,2.757447329831671595e+03,2.623452638011232466e+03,2.784056662031360702e+03,2.322045884768153883e+03,2.322559268313202210e+03,2.762035342337427664e+03,2.724834204638274059e+03
6.386739971851378428e+00,2.812398016848175757e+03,2.757447326473979047e+03,2.623592446712542369e+03,2.811478502852166912e+03,2.322045871038710175e+03,2.322481177831705736e+03,2.751968551931024649e+03,2.728792079738430857e+03
6.393129906257698281e+00,2.812396918336562976e+03,2.757447323129693814e+03,2.623734281327297140e+03,2.810251379219630508e+03,2.322045874127051775e+03,2.322503795463145252e+03,2.761499166310066812e+03,2.734477689751900471e+03
6.399526233794450292e+00,2.803243327145355124e+03,2.757447319798754506e+03,2.623873044975355242e+03,2.801114678856086812e+03,2.322045885375139733e+03,2.322524072211112525e+03,2.757429925468793499e+03,2.714052227439346098e+03
6.405928960857969479e+00,2.831157696680684239e+03,2.757447316481112921e+03,2.624009635240990519e+03,2.829864242148818448e+03,2.322045869204005612e+03,2.322487433551993490e+03,2.756726196305160556e+03,2.743642632802650496e+03
6.412338093850993737e+00,2.862040246726748592e+03,2.757447313176712669e+03,2.624149271837580727e+03,2.862030102724685094e+03,2.322045876380386289e+03,2.322482102641106849e+03,2.763806270233918895e+03,2.713339187086040056e+03
6.418753639182644299e+00,2.876568302982504520e+03,2.757447309885505547e+03,2.624288657320157654e+03,2.876560840632407235e+03,2.322045867259199440e+03,2.322450674244624679e+03,2.760644337765221735e+03,2.725595463974259928e+03
6.425175603268466595e+00,2.821902697648850335e+03,2.757447306607435166e+03,2.624427867256260924e+03,2.820407670679076546e+03,2.322045879059612162e+03,2.322444666399365815e+03,2.772017653971597611e+03,2.716978465783588035e+03
6.431603992530423142e+00,2.844241223853924112e+03,2.757447303342452415e+03,2.624565251701411853e+03,2.844171797332059668e+03,2.322045866629349348e+03,2.322404570915431123e+03,2.769113444817478921e+03,2.712828198017851264e+03
6.438038813396905091e+00,2.818578188774300543e+03,2.757447300090499994e+03,2.624701285611235107e+03,2.816035115992332976e+03,2.322045873403551923e+03,2.322390832144048090e+03,2.777338559642406381e+03,2.719788789288606949e+03
6.444480072302737561e+00,2.802035895894163787e+03,2.757447296851530155e+03,2.624838440977467599e+03,2.795133666652469401e+03,2.322045865310171848e+03,2.322359094854122759e+03,2.772974231363485160e+03,2.704617668449470330e+03
6.450927775689183186e+00,2.839464878055693134e+03,2.757447293625488783e+03,2.624973999333210031e+03,2.839158947634042306e+03,2.322045869516618950e+03,2.322336863520529278e+03,2.777448111027490995e+03,2.708771650912315636e+03
6.457381930003952775e+00,2.810336417879554119e+03,2.757447290412327220e+03,2.625107251872067536e+03,2.799413420456831773e+03,2.322045869934908296e+03,2.322306203225155514e+03,2.788698598968218448e+03,2.724314907228531411e+03
6.463842541701190214e+00,2.802793584175125488e+03,2.757447287211989078e+03,2.625244367207458254e+03,2.791863135927634175e+03,2.322045869723201122e+03,2.322286988889257827e+03,2.777933085888672849e+03,2.717218054015051166e+03
6.470309617241494671e+00,2.843966625229741112e+03,2.757447284024429337e+03,2.625377943739730199e+03,2.843436325412421411e+03,2.322045864998216985e+03,2.322247603450630777e+03,2.787481690662962592e+03,2.715719076213043081e+03
6.476783163091950790e+00,2.839864243893505773e+03,2.757447280849591607e+03,2.625511945754228236e+03,2.839114869016221746e+03,2.322045866901521094e+03,2.322229359987079533e+03,2.788513941646638614e+03,2.715233492025473879e+03
6.483263185726115374e+00,2.855603399812804582e+03,2.757447277687427686e+03,2.625643998720757281e+03,2.855159268572960173e+03,2.322045868153720221e+03,2.322198617145495064e+03,2.791710756429512458e+03,2.725280781953993937e+03
6.489749691624008499e+00,2.847453167198361371e+03,2.757447274537887552e+03,2.625775897827941208e+03,2.846054505073077507e+03,2.322045865877672441e+03,2.322188820395064340e+03,2.790863786180113948e+03,2.717192279520728789e+03
6.496242687272123284e+00,2.860225744602824761e+03,2.757447271400919362e+03,2.625907959002199277e+03,2.859322554886238777e+03,2.322045866236843267e+03,2.322162157376107643e+03,2.791911850952350505e+03,2.711730237517192563e+03
6.502742179163472080e+00,2.834120314862259420e+03,2.757447268276471732e+03,2.626040597977338166e+03,2.829994450468875584e+03,2.322045865567290548e+03,2.322146757734034509e+03,2.796995844694947664e+03,2.717812904703443110e+03
6.509248173797546499e+00,2.819294760247492377e+03,2.757447265164499640e+03,2.626170393809851248e+03,2.811789339872581877e+03,2.322045865613484239e+03,2.322132199386373941e+03,2.788498954229230094e+03,2.712870946189911592e+03
6.515760677680336066e+00,2.831087147834798998e+03,2.757447262064947608e+03,2.626297716153377678e+03,2.828328870876150177e+03,2.322045865583764225e+03,2.322121760092725253e+03,2.782133926224441893e+03,2.713975312347357885e+03
6.522279697324339764e+00,2.849363496005881643e+03,2.757447258977769252e+03,2.626427510982501190e+03,2.849284298078366191e+03,2.322045865799984767e+03,2.322113680323217068e+03,2.762683275524700093e+03,2.732627406519955457e+03
6.528805239248585579e+00,2.828034176334942913e+03,2.757447255902915003e+03,2.626557044453118579e+03,2.827811783066749740e+03,2.322045864373552831e+03,2.322106084384850419e+03,2.759091535560228749e+03,2.708299389655203868e+03
6.535337309978614506e+00,2.797421081460498499e+03,2.757447252840334386e+03,2.626685458017475867e+03,2.793827460808510750e+03,2.322045864897135743e+03,2.322099923864139782e+03,2.757446906357308308e+03,2.710685281824301001e+03
6.541875916046493877e+00,2.831927659667848275e+03,2.757447249789978741e+03,2.626811358608527826e+03,2.831802957229383537e+03,2.322045865447783399e+03,2.322096969384191198e+03,2.752747237383280208e+03,2.724375169585379808e+03
6.548421063990834234e+00,2.828693140518171276e+03,2.757447246751799867e+03,2.626936114791064028e+03,2.828641864424392224e+03,2.322045865130750826e+03,2.322091577535264605e+03,2.743415055868712898e+03,2.699275511323588489e+03
6.554972760356782224e+00,2.845640141588546157e+03,2.757447243725748649e+03,2.627065029978922666e+03,2.845582774628091101e+03,2.322045864273823554e+03,2.322089140848739135e+03,2.746141201399052534e+03,2.732429104138284856e+03
6.561531011696033922e+00,2.822433028669755458e+03,2.757447240711778250e+03,2.627186835844415782e+03,2.822258624100981706e+03,2.322045864627162700e+03,2.322091781463730058e+03,2.745574906152460699e+03,2.717642963787828648e+03
6.568095824566835716e+00,2.843891828577133765e+03,2.757447237709837736e+03,2.627313147997595479e+03,2.843863777130786730e+03,2.322045864534839893e+03,2.322086778304709242e+03,2.737540292301462614e+03,2.715392676359399502e+03
6.574667205534010073e+00,2.861834452682031497e+03,2.757447234719881180e+03,2.627435069701624798e+03,2.861830038073270316e+03,2.322045864567238823e+03,2.322085514050880647e+03,2.731915805991964135e+03,2.714301177633509269e+03
6.581245161168946645e+00,2.833232323983646438e+03,2.757447231741859468e+03,2.627558954429226560e+03,2.833201565086746541e+03,2.322045864558090670e+03,2.322083429907741447e+03,2.726754900294272829e+03,2.709859595300791625e+03
6.587829698049590732e+00,2.841774689965739071e+03,2.757447228775726671e+03,2.627681357495129305e+03,2.841744249216250864e+03,2.322045864286988490e+03,2.322081533458937429e+03,2.741565034781463510e+03,2.705575943808709326e+03
6.594420822760478806e+00,2.855745241415875626e+03,2.757447225821432312e+03,2.627802471850603979e+03,2.855727206759358978e+03,2.322045864103258737e+03,2.322080471163385027e+03,2.724816951279707155e+03,2.733594698974912262e+03
6.601018541892749170e+00,2.829699533976009661e+03,2.757447222878932735e+03,2.627919997716925536e+03,2.829515116355006739e+03,2.322045864577810789e+03,2.322076168387602593e+03,2.729264892240139488e+03,2.728691762640398792e+03
6.607622862044109979e+00,2.807754693913554092e+03,2.757447219948178827e+03,2.628039477274470755e+03,2.806547610699458346e+03,2.322045864304478528e+03,2.322077401742005350e+03,2.728036352137850372e+03,2.711522630757536263e+03
6.614233789818874776e+00,2.841436899972516130e+03,2.757447217029125568e+03,2.628157108422184592e+03,2.841416352951530371e+03,2.322045864086621350e+03,2.322074326866657884e+03,2.727065351771304449e+03,2.716953560680276951e+03
6.620851331827975805e+00,2.849252541941668369e+03,2.757447214121721572e+03,2.628273582044232626e+03,2.849244846504349425e+03,2.322045864156526022e+03,2.322073140785371834e+03,2.732975463570413012e+03,2.694519325165901591e+03
6.627475494688961355e+00,2.850473034483847641e+03,2.757447211225925457e+03,2.628388661275463164e+03,2.850456506864991297e+03,2.322045864067631555e+03,2.322071010349581229e+03,2.720539699013099380e+03,2.731516500792462921e+03
6.634106285025994865e+00,2.879145538281390145e+03,2.757447208341686292e+03,2.628505038726808834e+03,2.879144482092185171e+03,2.322045864244586937e+03,2.322066459669786582e+03,2.724016677433404311e+03,2.718296941194761530e+03
6.640743709469856704e+00,2.860256276652574343e+03,2.757447205468963148e+03,2.628618508651882621e+03,2.860253831832998003e+03,2.322045864165295370e+03,2.322066264814665374e+03,2.726365490701306953e+03,2.716371081041669640e+03
6.647387774657984139e+00,2.813619512127546841e+03,2.757447202607707823e+03,2.628732384146820550e+03,2.813005303552748956e+03,2.322045864087849168e+03,2.322062362982477680e+03,2.731557011058965600e+03,2.713559314820380223e+03
6.654038487234453569e+00,2.801641951118332145e+03,2.757447199757872568e+03,2.628847063767190321e+03,2.799918854416150680e+03,2.322045863979468777e+03,2.322062597264799024e+03,2.729082635903082064e+03,2.717253151988958507e+03
6.660695853849973425e+00,2.819238502046017402e+03,2.757447196919412818e+03,2.628957285315959780e+03,2.819106317674266393e+03,2.322045864168291246e+03,2.322061420385623023e+03,2.724474494674792368e+03,2.715313376733987752e+03
6.667359881161896595e+00,2.814829037220174087e+03,2.757447194092286281e+03,2.629066003081441977e+03,2.814208041436432268e+03,2.322045864061955399e+03,2.322058240838205620e+03,2.730342073840283319e+03,2.726451560481224078e+03
6.674030575834251522e+00,2.838317234136603929e+03,2.757447191276445210e+03,2.629178030513786325e+03,2.838274068804620583e+03,2.322045864010217429e+03,2.322057879827284978e+03,2.717801091845331030e+03,2.723876503764187873e+03
6.680707944537742193e+00,2.837043620882931918e+03,2.757447188471843219e+03,2.629284933343857574e+03,2.837017248415636914e+03,2.322045864015200550e+03,2.322056119577416212e+03,2.723187658698123414e+03,2.702128123912466890e+03
6.687391993949729496e+00,2.822746747390729979e+03,2.757447185678437108e+03,2.629389966658291542e+03,2.822521176900992941e+03,2.322045863986527365e+03,2.322057282989809210e+03,2.717455052869812789e+03,2.725642955858397272e+03
6.694082730754263189e+00,2.793738601855803608e+03,2.757447182896181403e+03,2.629497366316394618e+03,2.788346410228757577e+03,2.322045864051459375e+03,2.322056560089026789e+03,2.735307285631185096e+03,2.725889239214354347e+03
6.700780161642089006e+00,2.796708331491030094e+03,2.757447180125032446e+03,2.629600907248186104e+03,2.792073082731998056e+03,2.322045864034194437e+03,2.322054426501867965e+03,2.740305389605134224e+03,2.710974850065895225e+03
